ID,DateTimeOfCall,Year,FinYear,Date,HourOfCall,WeekNumber,WeekDay,DayOfWeek,StnGroundName,OperationType,Animal,PumpCount,PumpHours,HourlyCost,IncidentCost,TrueCost,PostcodeDistrict,Borough,BoroughCode,Ward,WardCode,Street,Latitude,Longitude,PropertyType,PropertyCategory,OriginOfCall,Description,Restored
20110513124600,2011-05-13 12:46:00,2011,2011/12,2011-05-13,12,19,5,Friday,Tottenham,Other Animal Assistance,Squirrel,1,1,260,260,260,N17,Haringey,E09000014,Northumberland Park,E05013596,Vicarage Road,51.6078564356,-0.055159,Converted Flat/Maisonette - Up To 2 Storeys ,Dwelling,Person,Squirrel Stuck In Toilet,True
20110513185000,2011-05-13 18:50:00,2011,2011/12,2011-05-13,18,19,5,Friday,Paddington,Animal Rescue From Water,Cat,1,1,260,260,260,NW8,Westminster,E09000033,Church Street,E05013794,Lisson Grove,51.5252826886,-0.1702423706,River/Canal ,Outdoor,Person,Cat Stuck On Ledge By Canal,False
20110514011800,2011-05-14 01:18:00,2011,2011/12,2011-05-14,1,19,6,Saturday,Hendon,Other Animal Assistance,Dog,1,1,260,260,260,NW4,Barnet,E09000003,Hendon,E05013643,Sunningfields Road,51.591981512,-0.2253245523,Domestic Garden (Vegetation Not Equipment) ,Outdoor,Person,Dog Beleived Trapped,False
20110514111400,2011-05-14 11:14:00,2011,2011/12,2011-05-14,11,19,6,Saturday,Soho,Animal Rescue From Height,Bird,1,1,260,260,260,W1F,Westminster,E09000033,West End,E05013808,Lower John Street,51.511998964,-0.1370080002,Single Shop ,Non Residential,Person,Assist Rspca With Trapped Birds,False
20110514122700,2011-05-14 12:27:00,2011,2011/12,2011-05-14,12,19,6,Saturday,Old Kent Road,Other Animal Assistance,Other Farm Animal,1,1,260,260,260,SE1,Southwark,E09000028,Old Kent Road,E05011109,Rolls Road,51.4809539165,-0.0699553113,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Animal Trapped Behind Chimney,True
20110514195700,2011-05-14 19:57:00,2011,2011/12,2011-05-14,19,19,6,Saturday,Norbury,Animal Rescue From Height,Bird,1,1,260,260,260,SW16,Merton,E09000024,Longthornton,E05013818,Hemlock Close,51.400663,-0.1435977627,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Pigeon With Wing Trapped In Guttering,True
20110514232900,2011-05-14 23:29:00,2011,2011/12,2011-05-14,23,19,6,Saturday,Plumstead,Other Animal Assistance,Cat,1,1,260,260,260,SE18,Greenwich,E09000011,Woolwich Common,E05014093,Sandy Hill Road,51.485432,0.065518,House - Single Occupancy ,Dwelling,Person,Cat Trapped By Window Ledge,True
20110515095000,2011-05-15 09:50:00,2011,2011/12,2011-05-15,9,19,7,Sunday,Ealing,Animal Rescue From Water,Bird,1,1,260,260,260,TW8,Hounslow,E09000018,Brentford West,E05013608,Clitherow Road,51.491593668,-0.3153566493,Domestic Garden (Vegetation Not Equipment) ,Outdoor,Person,Heron With Suspected Broken Leg,False
20110515114100,2011-05-15 11:41:00,2011,2011/12,2011-05-15,11,19,7,Sunday,Bethnal Green,Animal Rescue From Height,Cat,1,1,260,260,260,E2,Tower Hamlets,E09000030,Bethnal Green,E05009317,Warley Street,51.5287665393,-0.0483238409,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,,True
20110515143000,2011-05-15 14:30:00,2011,2011/12,2011-05-15,14,19,7,Sunday,New Cross,Animal Rescue From Height,Cat,1,1,260,260,260,SE15,Southwark,E09000028,Nunhead & Queen'S Road,E05011108,Montpelier Road,51.4640988362,-0.061097,House - Single Occupancy ,Dwelling,Person,Assist Rspca With Cat On Roof,True
20110515144500,2011-05-15 14:45:00,2011,2011/12,2011-05-15,14,19,7,Sunday,Bethnal Green,Other Animal Assistance,Cat,1,1,260,260,260,E2,Tower Hamlets,E09000030,St. Peter'S,E05009331,Cambridge Heath Road,51.5327310167,-0.0569170172,Bus/Coach ,Road Vehicle,Person,Kitten Trapped In Bus Engine,False
20110515195800,2011-05-15 19:58:00,2011,2011/12,2011-05-15,19,19,7,Sunday,Brixton,Animal Rescue From Height,Bird,1,1,260,260,260,SE5,Lambeth,E09000022,Herne Hill & Loughborough Junction,E05014104,Lilford Road,51.4697705823,-0.097332809,Bridge,Outdoor Structure,Person,Bird Trapped In Netting,False
20110517091600,2011-05-17 09:16:00,2011,2011/12,2011-05-17,9,20,2,Tuesday,Chingford,Animal Rescue From Height,Cat,1,1,260,260,260,E4,Waltham Forest,E09000031,Endlebury,E05013886,The Ridgeway,51.6306151904,-0.0017890619,Domestic Garden (Vegetation Not Equipment) ,Outdoor,Person,Cat Stuck Up Tree,False
20110517094500,2011-05-17 09:45:00,2011,2011/12,2011-05-17,9,20,2,Tuesday,Surbiton,Animal Rescue From Below Ground,Cat,1,2,260,520,520,KT9,Kingston Upon Thames,E09000021,Hook & Chessington North,E05013935,Somerset Avenue,51.3699665389,-0.3083149114,Private Garage ,Non Residential,Fire Brigade,Cat Stuck Between Two Walls,False
20110517122200,2011-05-17 12:22:00,2011,2011/12,2011-05-17,12,20,2,Tuesday,Southgate,Other Animal Assistance,Cat,1,1,260,260,260,N14,Barnet,E09000003,Brunswick Park,E05013629,Crown Lane,51.633065,-0.147957,House - Single Occupancy ,Dwelling,Person,Cat Trapped Under Drawer And Injured,True
20110517164500,2011-05-17 16:45:00,2011,2011/12,2011-05-17,16,20,2,Tuesday,Wembley,Other Animal Assistance,Dog,1,1,260,260,260,HA0,Brent,E09000005,Wembley Central,E05013514,Harrow Road,51.5517431053,-0.3040329397,Car ,Road Vehicle,Person,Dog Trapped In Car Seat,False
20110517221200,2011-05-17 22:12:00,2011,2011/12,2011-05-17,22,20,2,Tuesday,Feltham,Other Animal Assistance,Other Farm Animal,1,1,260,260,260,TW14,Hounslow,E09000018,Bedfont,E05013606,Faggs Road,51.4606566578,-0.4138076603,Park ,Outdoor,Person,Running Call To Anminal Trapped In Fence,False
20110519220300,2011-05-19 22:03:00,2011,2011/12,2011-05-19,22,20,4,Thursday,Holloway,Other Animal Assistance,Bird,1,1,260,260,260,N7,Islington,E09000019,Finsbury Park,E05013703,Thane Villas,51.5616527095,-0.1123965067,Converted Flat/Maisonette - Up To 2 Storeys ,Dwelling,Person,Pigeon Trapped In Bedroom,True
20110521121700,2011-05-21 12:17:00,2011,2011/12,2011-05-21,12,20,6,Saturday,Paddington,Animal Rescue From Below Ground,Cat,1,1,260,260,260,NW8,Westminster,E09000033,Regent'S Park,E05013805,Lisson Grove,51.5264907669,-0.1715923068,Canal/Riverbank Vegetation ,Outdoor,Person,Assist Rspca  With Cat Trapped On Canal  Bank,False
20110521232000,2011-05-21 23:20:00,2011,2011/12,2011-05-21,23,20,6,Saturday,Beckenham,Other Animal Assistance,Dog,1,1,260,260,260,SE20,Bromley,E09000006,Penge & Cator,E05014002,Ivychurch Close,51.414775774,-0.0598385063,Railings,Outdoor Structure,Person,Dog Trapped In Gate,False
20110522155300,2011-05-22 15:53:00,2011,2011/12,2011-05-22,15,20,7,Sunday,Walthamstow,Animal Rescue From Height,Cat,1,1,260,260,260,E17,Waltham Forest,E09000031,William Morris,E05013902,Brookdale Road,51.5884974242,-0.0226495968,Domestic Garden (Vegetation Not Equipment) ,Outdoor,Person,Cat Stuck In Tree,False
20110522204600,2011-05-22 20:46:00,2011,2011/12,2011-05-22,20,20,7,Sunday,New Cross,Animal Rescue From Height,Bird,1,1,260,260,260,SE15,Southwark,E09000028,Nunhead,E05000545,Queens Road,51.4781477673,-0.0559842885,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Pigeon Trapped On Balcony,True
20110523104700,2011-05-23 10:47:00,2011,2011/12,2011-05-23,10,21,1,Monday,Tooting,Animal Rescue From Height,Cat,1,1,260,260,260,SW17,Wandsworth,E09000032,South Balham,E05014020,Hillbury Road,51.4348354327,-0.1485506358,Woodland/Forest - Conifers/Softwood ,Outdoor,Person,Assist Rspca With Cat Stuck Up Tree,False
20110524181300,2011-05-24 18:13:00,2011,2011/12,2011-05-24,18,21,2,Tuesday,Heston,Animal Rescue From Below Ground,Cat,1,2,260,520,520,TW7,Hounslow,E09000018,Isleworth,E05013625,Braddock Close,51.4711500753,-0.3327400751,River/Canal ,Outdoor,Person,Cat Trapped On Ledge Over Stream,False
20110525093000,2011-05-25 09:30:00,2011,2011/12,2011-05-25,9,21,3,Wednesday,Croydon,Other Animal Assistance,Deer,1,2,260,520,520,CR2,Croydon,E09000008,Croham,E05000152,Wisborough Road,51.3479045563,-0.0788766779,Railings,Outdoor Structure,Police,Deer Stuck In Railings,False
20110525193000,2011-05-25 19:30:00,2011,2011/12,2011-05-25,19,21,3,Wednesday,Northolt,Other Animal Assistance,Cat,1,1,260,260,260,HA2,Harrow,E09000015,Roxbourne,E05013558,Rosebery Avenue,51.5606354868,-0.3777706944,Private Garden Shed ,Non Residential,Person,Cat Trapped Between Walls In Garden,False
20110525235900,2011-05-25 23:59:00,2011,2011/12,2011-05-25,23,21,3,Wednesday,Peckham,Animal Rescue From Height,Cat,1,1,260,260,260,SE15,Southwark,E09000028,Peckham,E05011110,Blakes Road,51.478803,-0.062858,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Kitten Stuck In Lift Shaft,True
20110526121900,2011-05-26 12:19:00,2011,2011/12,2011-05-26,12,21,4,Thursday,Chingford,Animal Rescue From Water,Horse,1,3,260,780,780,E4,Waltham Forest,E09000031,Chingford Green,E05013885,Bury Road,51.6348667815,0.012545269,Other Outdoor Location ,Outdoor,Person,Horse Stuck In A Ditch,False
20110526213000,2011-05-26 21:30:00,2011,2011/12,2011-05-26,21,21,4,Thursday,Ruislip,Animal Rescue From Height,Cat,1,1,260,260,260,HA4,Hillingdon,E09000017,Ruislip,E05013577,Standale Grove,51.5861648622,-0.4360583751,Tree Scrub ,Outdoor,Person,Cat In Precarious Position,False
20110527065000,2011-05-27 06:50:00,2011,2011/12,2011-05-27,6,21,5,Friday,Walthamstow,Animal Rescue From Water,Horse,3,9,260,2340,7020,E17,Waltham Forest,E09000031,Higham Hill,E05013892,Sandpiper Close,51.601470295,-0.0385490802,River/Canal ,Outdoor,Person,,False
20110527162800,2011-05-27 16:28:00,2011,2011/12,2011-05-27,16,21,5,Friday,Acton,Animal Rescue From Height,Bird,1,1,260,260,260,W3,Ealing,E09000009,South Acton,E05013536,Bollo Bridge Road,51.501513,-0.2647141428,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,,True
20110528105000,2011-05-28 10:50:00,2011,2011/12,2011-05-28,10,21,6,Saturday,Chelsea,Animal Rescue From Below Ground,Cat,1,1,260,260,260,SW7,Kensington And Chelsea,E09000020,Courtfield,E05009393,Cranley Place,51.494474,-0.175511,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat Fallen To Lower Level,True
20110528133900,2011-05-28 13:39:00,2011,2011/12,2011-05-28,13,21,6,Saturday,Stoke Newington,Animal Rescue From Height,Bird,1,1,260,260,260,N16,Hackney,E09000012,Clissold,E05009369,Allen Road,51.5553435142,-0.0823383724,Park ,Outdoor,Person,Bird Trapped In Tree,False
20110528233300,2011-05-28 23:33:00,2011,2011/12,2011-05-28,23,21,6,Saturday,Plaistow,Other Animal Assistance,Cat,1,1,260,260,260,E16,Newham,E09000025,Custom House,E05013908,St. Michaels Close,51.5166551466,0.0411722593,House - Single Occupancy ,Dwelling,Person,Kitten Trapped In Rear Of Fridge,True
20110529102400,2011-05-29 10:24:00,2011,2011/12,2011-05-29,10,21,7,Sunday,Poplar,Animal Rescue From Height,Cat,1,1,260,260,260,E14,Tower Hamlets,E09000030,Mile End,E05009327,Kildare Walk,51.5154704964,-0.024794,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat In Precarious Position On Balcony,True
20110529142800,2011-05-29 14:28:00,2011,2011/12,2011-05-29,14,21,7,Sunday,Plaistow,Animal Rescue From Height,Bird,1,1,260,260,260,E13,Newham,E09000025,Plaistow North,E05013918,Queens Market,51.5344627906,0.0340108589,Indoor Market ,Non Residential,Person,Pigeon Trapped In Netting,False
20110530132200,2011-05-30 13:22:00,2011,2011/12,2011-05-30,13,22,1,Monday,Paddington,Animal Rescue From Height,Cat,1,1,260,260,260,W9,Westminster,E09000033,Maida Vale,E05013800,Randolph Avenue,51.526963,-0.192039,Converted Flat/Maisonettes - 3 Or More Storeys,Dwelling,Person,To Assist The Rscpa With Cat Stuck On Window Ledge,True
20110531084600,2011-05-31 08:46:00,2011,2011/12,2011-05-31,8,22,2,Tuesday,Millwall,Animal Rescue From Below Ground,Bird,2,1,260,260,520,E14,Tower Hamlets,E09000030,Blackwall & Cubitt Town,E05009318,Friars Mead,51.4940950454,-0.0090179794,"Tunnel, Subway ",Outdoor Structure,Person,Ducklings Down Storm Drain,False
20110531105200,2011-05-31 10:52:00,2011,2011/12,2011-05-31,10,22,2,Tuesday,Dagenham,Animal Rescue From Water,Dog,1,1,260,260,260,RM8,Barking And Dagenham,E09000002,Becontree,E05014057,Green Lane,51.5629551436,0.1191527129,Park ,Outdoor,Person,Dog Struggling In Pond,False
20110601075600,2011-06-01 07:56:00,2011,2011/12,2011-06-01,7,22,3,Wednesday,Holloway,Animal Rescue From Height,Bird,1,1,260,260,260,N7,Islington,E09000019,Tufnell Park,E05013713,Parkhurst Road,51.559666618,-0.1227393103,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Bird Trapped In Vent,True
20110601093300,2011-06-01 09:33:00,2011,2011/12,2011-06-01,9,22,3,Wednesday,Eltham,Animal Rescue From Below Ground,Dog,1,1,260,260,260,SE9,Greenwich,E09000011,Eltham Town & Avery Hill,E05014079,Restons Crescent,51.4469557205,0.0870806905,Domestic Garden (Vegetation Not Equipment) ,Outdoor,Person,Dog Trapped In Garden,False
20110601190700,2011-06-01 19:07:00,2011,2011/12,2011-06-01,19,22,3,Wednesday,Battersea,Animal Rescue From Height,Cat,1,1,260,260,260,SW11,Wandsworth,E09000032,Battersea Park,E05014010,Surrey Lane,51.4731274363,-0.1646368372,Purpose Built Flats/Maisonettes - 10 Or More Storeys ,Dwelling,Person,Cat Fallen From Upper Floor,True
20110602113300,2011-06-02 11:33:00,2011,2011/12,2011-06-02,11,22,4,Thursday,Euston,Animal Rescue From Below Ground,Bird,1,1,260,260,260,NW1,Camden,E09000007,Regent'S Park,E05013668,Cambridge Gate Mews,51.5261468412,-0.1445322733,Pipe Or Drain ,Outdoor Structure,Person,Assist Rspca With Duckling Trapped In Drain,False
20110603191900,2011-06-03 19:19:00,2011,2011/12,2011-06-03,19,22,5,Friday,Forest Hill,Animal Rescue From Height,Cat,1,1,260,260,260,SE6,Lewisham,E09000023,Rushey Green,E05013730,Blythe Vale,51.445971,-0.0197012808,House - Single Occupancy ,Dwelling,Person,Cat Stuck Up Chimney,True
20110603194700,2011-06-03 19:47:00,2011,2011/12,2011-06-03,19,22,5,Friday,Fulham,Animal Rescue From Height,Bird,1,1,260,260,260,SW6,Hammersmith And Fulham,E09000013,Munster,E05013743,Colehill Lane,51.47862477165,-0.2106697847666666,Converted Flat/Maisonettes - 3 Or More Storeys,Dwelling,Person,Bird Trapped In Netting,True
20110604104400,2011-06-04 10:44:00,2011,2011/12,2011-06-04,10,22,6,Saturday,Richmond,Animal Rescue From Height,Cat,1,1,260,260,260,TW9,Richmond Upon Thames,E09000027,Kew,E05013782,Lichfield Road,51.4792987011,-0.2844019564,House - Single Occupancy ,Dwelling,Person,Small Animal Rescue - Cat Fallen Into Roof Guttering,True
20110604133800,2011-06-04 13:38:00,2011,2011/12,2011-06-04,13,22,6,Saturday,West Norwood,Animal Rescue From Height,Cat,1,1,260,260,260,SE21,Southwark,E09000028,Dulwich Village,E05011100,Croxted Road,51.4562754053,-0.0971638801,House - Single Occupancy ,Dwelling,Person,Assist Rspca To Cat Up Tree,True
20110604191500,2011-06-04 19:15:00,2011,2011/12,2011-06-04,19,22,6,Saturday,Old Kent Road,Animal Rescue From Water,Bird,1,1,260,260,260,SE5,Southwark,E09000028,East Walworth,E05000540,Albany Road,51.485258233,-0.0787128969,Lake/Pond/Reservoir ,Outdoor,Person,Assist Rspca For Swan Trapped In Wire On Pond,False
20110606193000,2011-06-06 19:30:00,2011,2011/12,2011-06-06,19,23,1,Monday,Enfield,Animal Rescue From Water,Dog,1,2,260,520,520,EN2,Enfield,E09000010,Grange Park,E05013681,Cecil Road,51.6499022597,-0.0879918321,Canal/Riverbank Vegetation ,Outdoor,Person,Dog Stranded On Island,False
20110608110500,2011-06-08 11:05:00,2011,2011/12,2011-06-08,11,23,3,Wednesday,Chelsea,Animal Rescue From Height,Cat,1,1,260,260,260,SW7,Kensington And Chelsea,E09000020,Courtfield,E05009393,Roland Gardens,51.4943730637,-0.1873194466,Converted Flat/Maisonette - Up To 2 Storeys ,Dwelling,Person,Cat Trapped In Window,True
20110609165400,2011-06-09 16:54:00,2011,2011/12,2011-06-09,16,23,4,Thursday,Norbury,Animal Rescue From Height,Cat,1,1,260,260,260,SW16,Croydon,E09000008,Norbury & Pollards Hill,E05011472,Melrose Avenue,51.40640590334287,-0.1239839691714285,House - Single Occupancy ,Dwelling,Person,Kitten Up Tree,True
20110609185200,2011-06-09 18:52:00,2011,2011/12,2011-06-09,18,23,4,Thursday,North Kensington,Animal Rescue From Height,Cat,1,1,260,260,260,NW10,Brent,E09000005,Queens Park,E05013507,Harrow Road,51.535589,-0.2260590828,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat Trapped Between Boiler And Wall,True
20110609214100,2011-06-09 21:41:00,2011,2011/12,2011-06-09,21,23,4,Thursday,Norbury,Other Animal Assistance,Cat,1,1,260,260,260,CR0,Croydon,E09000008,West Thornton,E05011488,Thornton Road,51.387719475,-0.1206876708,Church/Chapel ,Non Residential,Person,Cat Locked In Church,False
20110610070100,2011-06-10 07:01:00,2011,2011/12,2011-06-10,7,23,5,Friday,Edmonton,Animal Rescue From Water,Bird,2,4,260,1040,2080,N9,Enfield,E09000010,Jubilee,E05013684,Picketts Lock Lane,51.6261004135,-0.0326177543,River/Canal ,Outdoor,Person,Swan Trapped In Gate - Water Rescue Level Two,False
20110610112600,2011-06-10 11:26:00,2011,2011/12,2011-06-10,11,23,5,Friday,West Hampstead,Animal Rescue From Height,Bird,2,3,260,780,1560,NW8,Westminster,E09000033,Regent'S Park,E05013805,Henstridge Place,51.52214,-0.175515,House - Single Occupancy ,Dwelling,Person,Bird Trapped In Chimney,True
20110610190600,2011-06-10 19:06:00,2011,2011/12,2011-06-10,19,23,5,Friday,New Malden,Other Animal Assistance,Bird,1,1,260,260,260,KT3,Kingston Upon Thames,E09000021,Coombe Vale,E05013933,Traps Lane,51.4076945146,-0.262599,House - Single Occupancy ,Dwelling,Person,Bird Trapped In Chmney,True
20110611105400,2011-06-11 10:54:00,2011,2011/12,2011-06-11,10,23,6,Saturday,Ilford,Animal Rescue From Height,Bird,1,1,260,260,260,IG1,Redbridge,E09000026,Cranbrook,E05011241,Exeter Gardens,51.5755198776,0.0558367409,House - Single Occupancy ,Dwelling,Person,Small Animal Rescue,True
20110612073400,2011-06-12 07:34:00,2011,2011/12,2011-06-12,7,23,7,Sunday,Plaistow,Animal Rescue From Height,Cat,1,1,260,260,260,E13,Newham,E09000025,Plaistow North,E05013918,Hollybush Street,51.531378,0.022152938,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat With Neck Stuck In Garden Seat,True
20110613113800,2011-06-13 11:38:00,2011,2011/12,2011-06-13,11,24,1,Monday,New Cross,Animal Rescue From Height,Cat,1,1,260,260,260,SE15,Southwark,E09000028,Nunhead & Queen'S Road,E05011108,Kirkwood Road,51.471622,-0.0573870139,House - Single Occupancy ,Dwelling,Person,Assist Rspca With Kitten On Roof,True
20110614003500,2011-06-14 00:35:00,2011,2011/12,2011-06-14,0,24,2,Tuesday,Shoreditch,Animal Rescue From Height,Cat,1,1,260,260,260,EC1V,Islington,E09000019,Bunhill,E05013699,Goswell Road,51.525456,-0.0916404323,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat Trapped Behind Mesh Wall,True
20110614144200,2011-06-14 14:42:00,2011,2011/12,2011-06-14,14,24,2,Tuesday,Richmond,Animal Rescue From Height,Cat,1,1,260,260,260,TW9,Richmond Upon Thames,E09000027,South Richmond,E05013786,Friars Lane,51.4601122724,-0.3098505567,Tree Scrub ,Outdoor,Person,Assist Rspca With Cat Up A Tree,False
20110614153000,2011-06-14 15:30:00,2011,2011/12,2011-06-14,15,24,2,Tuesday,Beckenham,Other Animal Assistance,Dog,1,2,260,520,520,BR2,Bromley,E09000006,Shortlands & Park Langley,E05014005,Mays Hill Road,51.4029095096,0.0056231587,Railings,Outdoor Structure,Person,Dog With Head Stuck In Bridge,False
20110614161600,2011-06-14 16:16:00,2011,2011/12,2011-06-14,16,24,2,Tuesday,Wandsworth,Animal Rescue From Height,Cat,1,1,260,260,260,SW18,Merton,E09000024,Wimbledon Park,E05013828,Revelstoke Road,51.437483133,-0.191731,House - Single Occupancy ,Dwelling,Person,Assist Rspca With Cat On Roof,True
20110614200100,2011-06-14 20:01:00,2011,2011/12,2011-06-14,20,24,2,Tuesday,Homerton,Animal Rescue From Height,Squirrel,1,1,260,260,260,E9,Hackney,E09000012,Hackney Wick,E05009374,Cadogan Terrace,51.547792921,-0.0385140014,House - Single Occupancy ,Dwelling,Person,Squirrel Trapped In Gutter,True
20110614220100,2011-06-14 22:01:00,2011,2011/12,2011-06-14,22,24,2,Tuesday,Bethnal Green,Animal Rescue From Height,Cat,1,1,260,260,260,E3,Tower Hamlets,E09000030,Bromley North,E05009321,Bow Road,51.528163,-0.0153044108,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Running Call To Cat On Roof,True
20110615232600,2011-06-15 23:26:00,2011,2011/12,2011-06-15,23,24,3,Wednesday,Enfield,Other Animal Assistance,Cat,1,1,260,260,260,EN3,Enfield,E09000010,Brimsdown,E05013674,Exeter Road,51.6663411494,-0.038945,Purpose Built Flats/Maisonettes - 10 Or More Storeys ,Dwelling,Person,Cat Trapped Under Floor,True
20110616093300,2011-06-16 09:33:00,2011,2011/12,2011-06-16,9,24,4,Thursday,Acton,Animal Rescue From Height,Bird,1,1,260,260,260,W3,Ealing,E09000009,South Acton,E05013536,King Edwards Gardens,51.5069,-0.2692430066,House - Single Occupancy ,Dwelling,Person,Running Call To Bird Stuck In Chimney,True
20110616171700,2011-06-16 17:17:00,2011,2011/12,2011-06-16,17,24,4,Thursday,Heston,Animal Rescue From Height,Cat,1,1,260,260,260,TW8,Hounslow,E09000018,Syon & Brentford Lock,E05013627,Hornbeam Crescent,51.4841235776,-0.309697,House - Single Occupancy ,Dwelling,Person,Cat Trapped On Roof,True
20110617231500,2011-06-17 23:15:00,2011,2011/12,2011-06-17,23,24,5,Friday,Eltham,Animal Rescue From Below Ground,Cat,1,1,260,260,260,SE9,Lewisham,E09000023,Grove Park,E05013723,Mirror Path,51.4308291888,0.032971641,"Large Refuse/Rubbish Container (Eg Skip, Paladin)",Outdoor Structure,Person,Cat Trapped In Container,False
20110618000200,2011-06-18 00:02:00,2011,2011/12,2011-06-18,0,24,6,Saturday,Heston,Other Animal Assistance,Cat,1,1,260,260,260,TW3,Hounslow,E09000018,Hounslow East,E05013621,Alderwick Drive,51.4728737758,-0.3504624106999999,House - Single Occupancy ,Dwelling,Person,Cat Trapped Between Walls,True
20110618010300,2011-06-18 01:03:00,2011,2011/12,2011-06-18,1,24,6,Saturday,Peckham,Animal Rescue From Height,Cat,1,1,260,260,260,SE5,Southwark,E09000028,St. Giles,E05011115,Camberwell Church Street,51.472219,-0.0921859514,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat Stuck In Ducting,True
20110618084500,2011-06-18 08:45:00,2011,2011/12,2011-06-18,8,24,6,Saturday,Wallington,Animal Rescue From Water,Bird,1,1,260,260,260,SM6,Sutton,E09000029,Wallington North,E05013770,Butter Hill,51.3688706374,-0.1552213218,Lake/Pond/Reservoir ,Outdoor,Person,Assist Rspca With Ducklings Trapped In Drain,False
20110618121600,2011-06-18 12:16:00,2011,2011/12,2011-06-18,12,24,6,Saturday,Euston,Other Animal Assistance,Cat,1,1,260,260,260,NW1,Camden,E09000007,St. Pancras & Somers Town,E05013669,Chalton Street,51.53162612,-0.139157,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Cat Trapped Under Sink,True
20110618165800,2011-06-18 16:58:00,2011,2011/12,2011-06-18,16,24,6,Saturday,Ilford,Animal Rescue From Height,Bird,1,1,260,260,260,IG1,Redbridge,E09000026,Loxford,E05011247,Medway Close,51.5465266094,0.0665798183,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Pigeon Trapped In Netting,True
20110619115600,2011-06-19 11:56:00,2011,2011/12,2011-06-19,11,24,7,Sunday,Ealing,Other Animal Assistance,Bird,1,1,260,260,260,W7,Ealing,E09000009,North Hanwell,E05013529,Greatdown Road,51.513958,-0.33553,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Bird Trapped In Wall,True
20110619165500,2011-06-19 16:55:00,2011,2011/12,2011-06-19,16,24,7,Sunday,Beckenham,Other Animal Assistance,Dog,1,1,260,260,260,BR3,Bromley,E09000006,Beckenham Town & Copers Cope,E05013987,Overbrae,51.4115480362,-0.0261110835,House - Single Occupancy ,Dwelling,Person,Dog In Distress,True
20110619211300,2011-06-19 21:13:00,2011,2011/12,2011-06-19,21,24,7,Sunday,Bromley,Animal Rescue From Water,Dog,1,1,260,260,260,BR3,Lewisham,E09000023,Bellingham,E05013714,Beckenham Place Park,51.421904324,-0.0071374749,River/Canal ,Outdoor,Person,Dog In Pond,False
20110620050200,2011-06-20 05:02:00,2011,2011/12,2011-06-20,5,25,1,Monday,Chelsea,Other Animal Assistance,Ferret,1,1,260,260,260,SW1X,Kensington And Chelsea,E09000020,Brompton & Hans Town,E05009389,Hans Crescent,51.49652566666666,-0.16374,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Ferret Trapped Behind Kitchen Unit,True
20110621010600,2011-06-21 01:06:00,2011,2011/12,2011-06-21,1,25,2,Tuesday,Wimbledon,Animal Rescue From Height,Bird,1,1,260,260,260,SW19,Merton,E09000024,Wandle,E05013826,Haydons Road,51.42087,-0.1859478761,Converted Flat/Maisonette - Up To 2 Storeys ,Dwelling,Person,Pigeon Trapped Behind Wardrobe,True
20110622003200,2011-06-22 00:32:00,2011,2011/12,2011-06-22,0,25,3,Wednesday,Battersea,Animal Rescue From Below Ground,Fox,1,1,260,260,260,SW11,Wandsworth,E09000032,Northcote,E05014016,Webb'S Road,51.459399,-0.163172,House - Single Occupancy ,Dwelling,Person,Fox Trapped In Hole,True
20110622163700,2011-06-22 16:37:00,2011,2011/12,2011-06-22,16,25,3,Wednesday,Ruislip,Animal Rescue From Height,Bird,1,1,260,260,260,HA4,Hillingdon,E09000017,South Ruislip,E05013579,Station Approach,51.5565695747,-0.3986160749,Bridge,Outdoor Structure,Person,Bird Trapped In Netting Under Railway Bridge,False
20110622185000,2011-06-22 18:50:00,2011,2011/12,2011-06-22,18,25,3,Wednesday,Lambeth,Other Animal Assistance,Dog,1,1,260,260,260,SW1V,Westminster,E09000033,Pimlico North,E05013802,Churton Street,51.4917168336,-0.138483596,Road Surface/Pavement ,Outdoor,Person,Dog With Paw Trapped In Pavement,False
